25000	0.03	2400	63.324
25000	0.03	2600	76.014
25000	0.03	2800	85.776
25000	0.03	3000	92.986
25000	0.03	3200	98.162
25000	0.03	3400	101.78
25000	0.04	1800	11.958
25000	0.04	2000	32.8
25000	0.04	2200	52.346
25000	0.04	2400	69.636
25000	0.04	2600	84.061
25000	0.04	2800	95.494
25000	0.04	3000	104.18
25000	0.04	3200	110.56
25000	0.04	3400	115.12
25000	0.05	1800	14.066
25000	0.05	2000	35.644
25000	0.05	2200	56.277
25000	0.05	2400	74.957
25000	0.05	2600	90.952
25000	0.05	2800	103.97
25000	0.05	3000	114.11
25000	0.05	3200	121.73
25000	0.05	3400	127.27
25000	0.06	1800	15.932
25000	0.06	2000	38.106
25000	0.06	2200	59.637
25000	0.06	2400	79.511
25000	0.06	2600	96.914
25000	0.06	2800	111.41
25000	0.06	3000	122.95
25000	0.06	3200	131.79
25000	0.06	3400	138.33
25000	0.07	1800	17.634
25000	0.07	2000	40.294
25000	0.07	2200	62.57
25000	0.07	2400	83.469
25000	0.07	2600	102.12
25000	0.07	2800	117.96
25000	0.07	3000	130.83
25000	0.07	3200	140.86
25000	0.07	3400	148.41
25000	0.08	1800	19.228
25000	0.08	2000	42.287
25000	0.08	2200	65.186
25000	0.08	2400	86.965
25000	0.08	2600	106.71
25000	0.08	2800	123.78
25000	0.08	3000	137.89
25000	0.08	3200	149.07
25000	0.08	3400	157.62
25000	0.09	1800	20.746
25000	0.09	2000	44.142
25000	0.09	2200	67.572
25000	0.09	2400	90.104
25000	0.09	2600	110.81
25000	0.09	2800	128.99
25000	0.09	3000	144.25
25000	0.09	3200	156.55
25000	0.09	3400	166.07
25000	0.1	1800	22.218
25000	0.1	2000	45.903
25000	0.1	2200	69.788
25000	0.1	2400	92.971
25000	0.1	2600	114.54
25000	0.1	2800	133.72
25000	0.1	3000	150.05
25000	0.1	3200	164.26
25000	0.1	3400	175.6
30000	-0.05	1800	57.796
30000	-0.05	2000	67.585
30000	-0.05	2200	73.944
30000	-0.05	2400	77.567
30000	-0.05	2600	79.272
30000	-0.05	2800	79.768
30000	-0.05	3000	79.572
30000	-0.05	3200	79.023
30000	-0.05	3400	78.326
30000	-0.04	1800	66.073
30000	-0.04	2000	79.239
30000	-0.04	2200	88.934
30000	-0.04	2400	95.479
30000	-0.04	2600	99.525
30000	-0.04	2800	101.79
30000	-0.04	3000	102.87
30000	-0.04	3200	103.23
30000	-0.04	3400	103.18
30000	-0.03	1800	72.799
30000	-0.03	2000	88.912
30000	-0.03	2200	101.82
30000	-0.03	2400	111.45
30000	-0.03	2600	118.18
30000	-0.03	2800	122.62
30000	-0.03	3000	125.38
30000	-0.03	3200	127.01
30000	-0.03	3400	127.88
30000	-0.02	1800	77.935
30000	-0.02	2000	96.499
30000	-0.02	2200	112.34
30000	-0.02	2400	125.06
30000	-0.02	2600	134.71
30000	-0.02	2800	141.68
30000	-0.02	3000	146.51
30000	-0.02	3200	149.75
30000	-0.02	3400	151.85
30000	-0.01	1800	82.043
30000	-0.01	2000	102.69
30000	-0.01	2200	121.19
30000	-0.01	2400	136.91
30000	-0.01	2600	149.59
30000	-0.01	2800	159.37
30000	-0.01	3000	166.63
30000	-0.01	3200	171.85
30000	-0.01	3400	175.52
30000	0	1800	85.455
30000	0	2000	107.83
30000	0	2200	46.208
30000	0	2400	61.403
30000	0	2600	74.291
30000	0	2800	84.741
30000	0	3000	92.896
30000	0	3200	99.067
30000	0	3400	103.62
30000	0.01	1800	12.908
30000	0.01	2000	32.527
30000	0.01	2200	51.303
30000	0.01	2400	68.549
30000	0.01	2600	83.717
30000	0.01	2800	96.5
30000	0.01	3000	106.89
30000	0.01	3200	115.06
30000	0.01	3400	121.31
30000	0.02	1800	14.984
30000	0.02	2000	35.539
30000	0.02	2200	55.63
30000	0.02	2400	74.547
30000	0.02	2600	91.622
30000	0.02	2800	106.45
30000	0.02	3000	118.85
30000	0.02	3200	128.9
30000	0.02	3400	136.84
30000	0.03	1800	16.823
30000	0.03	2000	38.082
30000	0.03	2200	59.142
30000	0.03	2400	79.333
30000	0.03	2600	97.995
30000	0.03	2800	114.61
30000	0.03	3000	128.9
30000	0.03	3200	140.78
30000	0.03	3400	150.4
30000	0.04	1800	18.433
30000	0.04	2000	40.206
30000	0.04	2200	62.035
30000	0.04	2400	83.284
30000	0.04	2600	103.29
30000	0.04	2800	121.49
30000	0.04	3000	137.48
30000	0.04	3200	151.09
30000	0.04	3400	162.35
30000	0.05	1800	19.882
30000	0.05	2000	42.074
30000	0.05	2200	64.529
30000	0.05	2400	86.655
30000	0.05	2600	107.8
30000	0.05	2800	127.36
30000	0.05	3000	144.88
30000	0.05	3200	160.07
30000	0.05	3400	172.89
30000	0.06	1800	21.241
30000	0.06	2000	43.776
30000	0.06	2200	66.746
30000	0.06	2400	89.596
30000	0.06	2600	111.71
30000	0.06	2800	132.45
30000	0.06	3000	151.31
30000	0.06	3200	167.95
30000	0.06	3400	182.21
30000	0.07	1800	22.543
30000	0.07	2000	45.37
30000	0.07	2200	68.769
30000	0.07	2400	92.232
30000	0.07	2600	115.15
30000	0.07	2800	136.91
30000	0.07	3000	156.97
30000	0.07	3200	174.91
30000	0.07	3400	190.95
30000	0.08	1800	23.816
30000	0.08	2000	46.892
30000	0.08	2200	70.657
30000	0.08	2400	94.636
30000	0.08	2600	118.25
30000	0.08	2800	140.89
30000	0.08	3000	162.44
30000	0.08	3200	182.89
30000	0.08	3400	201.08
30000	0.09	1800	25.073
30000	0.09	2000	48.371
30000	0.09	2200	72.455
30000	0.09	2400	96.878
30000	0.09	2600	121.1
30000	0.09	2800	145.77
30000	0.09	3000	169.54
30000	0.09	3200	191.08
30000	0.09	3400	210.42
30000	0.1	1800	26.328
30000	0.1	2000	49.829
30000	0.1	2200	74.191
30000	0.1	2400	99.011
30000	0.1	2600	125.37
30000	0.1	2800	151.56
30000	0.1	3000	176.18
30000	0.1	3200	198.71
30000	0.1	3400	219.11
35000	-0.05	1800	76.927
35000	-0.05	2000	93.402
35000	-0.05	2200	106.9
35000	-0.05	2400	117.18
35000	-0.05	2600	124.44
35000	-0.05	2800	129.13
35000	-0.05	3000	131.84
35000	-0.05	3200	133.13
35000	-0.05	3400	133.48
35000	-0.04	1800	81.575
35000	-0.04	2000	100.55
35000	-0.04	2200	117.17
35000	-0.04	2400	130.95
35000	-0.04	2600	141.74
35000	-0.04	2800	149.75
35000	-0.04	3000	155.35
35000	-0.04	3200	159.06
35000	-0.04	3400	161.34
35000	-0.03	1800	85.05
35000	-0.03	2000	105.94
35000	-0.03	2200	125.15
35000	-0.03	2400	142.07
35000	-0.03	2600	156.32
35000	-0.03	2800	167.78
35000	-0.03	3000	176.63
35000	-0.03	3200	183.2
35000	-0.03	3400	187.9
35000	-0.02	1800	87.849
35000	-0.02	2000	110.28
35000	-0.02	2200	131.67
35000	-0.02	2400	151.37
35000	-0.02	2600	168.84
35000	-0.02	2800	183.77
35000	-0.02	3000	196.06
35000	-0.02	3200	205.85
35000	-0.02	3400	213.43
35000	-0.01	1800	90.243
35000	-0.01	2000	113.93
35000	-0.01	2200	53.241
35000	-0.01	2400	71.368
35000	-0.01	2600	88.123
35000	-0.01	2800	103.08
35000	-0.01	3000	115.99
35000	-0.01	3200	126.82
35000	-0.01	3400	135.65
35000	0	1800	16.212
35000	0	2000	36.583
35000	0	2200	56.923
35000	0	2400	76.759
35000	0	2600	95.588
35000	0	2800	112.95
35000	0	3000	128.49
35000	0	3200	142.02
35000	0	3400	153.47
35000	0.01	1800	17.779
35000	0.01	2000	38.829
35000	0.01	2200	60.145
35000	0.01	2400	81.3
35000	0.01	2600	101.76
35000	0.01	2800	121.03
35000	0.01	3000	138.69
35000	0.01	3200	154.47
35000	0.01	3400	168.23
35000	0.02	1800	19.23
35000	0.02	2000	40.802
35000	0.02	2200	62.819
35000	0.02	2400	84.897
35000	0.02	2600	106.58
35000	0.02	2800	127.38
35000	0.02	3000	146.85
35000	0.02	3200	164.65
35000	0.02	3400	180.53
35000	0.03	1800	20.544
35000	0.03	2000	42.476
35000	0.03	2200	65.024
35000	0.03	2400	87.85
35000	0.03	2600	110.52
35000	0.03	2800	132.6
35000	0.03	3000	153.6
35000	0.03	3200	173.14
35000	0.03	3400	190.91
35000	0.04	1800	21.752
35000	0.04	2000	43.985
35000	0.04	2200	66.968
35000	0.04	2400	90.397
35000	0.04	2600	113.89
35000	0.04	2800	137
35000	0.04	3000	159.29
35000	0.04	3200	180.33
35000	0.04	3400	199.76
35000	0.05	1800	22.911
35000	0.05	2000	45.4
35000	0.05	2200	68.743
35000	0.05	2400	92.668
35000	0.05	2600	116.83
35000	0.05	2800	140.81
35000	0.05	3000	164.18
35000	0.05	3200	186.49
35000	0.05	3400	207.83
35000	0.06	1800	24.049
35000	0.06	2000	46.761
35000	0.06	2200	70.409
35000	0.06	2400	94.756
35000	0.06	2600	119.48
35000	0.06	2800	144.19
35000	0.06	3000	169.34
35000	0.06	3200	194.12
35000	0.06	3400	217.69
35000	0.07	1800	25.179
35000	0.07	2000	48.086
35000	0.07	2200	72.001
35000	0.07	2400	96.704
35000	0.07	2600	121.91
35000	0.07	2800	148.92
35000	0.07	3000	175.74
35000	0.07	3200	201.52
35000	0.07	3400	226.64
35000	0.08	1800	26.311
35000	0.08	2000	49.4
35000	0.08	2200	73.55
35000	0.08	2400	98.571
35000	0.08	2600	126.18
35000	0.08	2800	154.16
35000	0.08	3000	181.7
35000	0.08	3200	208.36
35000	0.08	3400	234.46
35000	0.09	1800	27.454
35000	0.09	2000	50.711
35000	0.09	2200	75.443
35000	0.09	2400	102.66
35000	0.09	2600	130.67
35000	0.09	2800	158.78
35000	0.09	3000	186.94
35000	0.09	3200	214.74
35000	0.09	3400	241.34
35000	0.1	1800	28.611
35000	0.1	2000	52.031
35000	0.1	2200	78.774
35000	0.1	2400	106.28
35000	0.1	2600	134.65
35000	0.1	2800	163.22
35000	0.1	3000	192.31
35000	0.1	3200	220.41
35000	0.1	3400	248.22
40000	-0.05	1800	87.047
40000	-0.05	2000	108.27
40000	-0.05	2200	128.03
40000	-0.05	2400	145.67
40000	-0.05	2600	160.74
40000	-0.05	2800	173.02
40000	-0.05	3000	182.54
40000	-0.05	3200	189.54
40000	-0.05	3400	194.4
40000	-0.04	1800	89.266
40000	-0.04	2000	111.81
40000	-0.04	2200	133.51
40000	-0.04	2400	153.79
40000	-0.04	2600	172.11
40000	-0.04	2800	188.07
40000	-0.04	3000	201.48
40000	-0.04	3200	212.35
40000	-0.04	3400	220.83
40000	-0.03	1800	91.186
40000	-0.03	2000	114.8
40000	-0.03	2200	138.13
40000	-0.03	2400	160.65
40000	-0.03	2600	181.83
40000	-0.03	2800	201.22
40000	-0.03	3000	218.44
40000	-0.03	3200	233.3
40000	-0.03	3400	245.77
40000	-0.02	1800	92.916
40000	-0.02	2000	117.41
40000	-0.02	2200	142.07
40000	-0.02	2400	77.374
40000	-0.02	2600	96.797
40000	-0.02	2800	115.21
40000	-0.02	3000	132.23
40000	-0.02	3200	147.59
40000	-0.02	3400	161.12
40000	-0.01	1800	18.012
40000	-0.01	2000	38.822
40000	-0.01	2200	60.055
40000	-0.01	2400	81.42
40000	-0.01	2600	102.56
40000	-0.01	2800	123.11
40000	-0.01	3000	142.66
40000	-0.01	3200	160.89
40000	-0.01	3400	177.49
40000	0	1800	19.269
40000	0	2000	40.594
40000	0	2200	62.567
40000	0	2400	84.951
40000	0	2600	107.43
40000	0	2800	129.58
40000	0	3000	151.04
40000	0	3200	171.43
40000	0	3400	190.43
40000	0.01	1800	20.486
40000	0.01	2000	42.222
40000	0.01	2200	64.734
40000	0.01	2400	87.814
40000	0.01	2600	111.18
40000	0.01	2800	134.52
40000	0.01	3000	157.46
40000	0.01	3200	179.63
40000	0.01	3400	200.68
40000	0.02	1800	21.629
40000	0.02	2000	43.64
40000	0.02	2200	66.544
40000	0.02	2400	90.161
40000	0.02	2600	114.26
40000	0.02	2800	138.54
40000	0.02	3000	162.68
40000	0.02	3200	186.31
40000	0.02	3400	209.08
40000	0.03	1800	22.693
40000	0.03	2000	44.942
40000	0.03	2200	68.166
40000	0.03	2400	92.222
40000	0.03	2600	116.9
40000	0.03	2800	141.95
40000	0.03	3000	167.05
40000	0.03	3200	191.86
40000	0.03	3400	216.06
40000	0.04	1800	23.731
40000	0.04	2000	46.183
40000	0.04	2200	69.681
40000	0.04	2400	94.097
40000	0.04	2600	119.26
40000	0.04	2800	144.93
40000	0.04	3000	171.26
40000	0.04	3200	198.44
40000	0.04	3400	225.69
40000	0.05	1800	24.762
40000	0.05	2000	47.397
40000	0.05	2200	71.129
40000	0.05	2400	95.856
40000	0.05	2600	121.42
40000	0.05	2800	149.28
40000	0.05	3000	177.6
40000	0.05	3200	206.08
40000	0.05	3400	233.95
40000	0.06	1800	25.799
40000	0.06	2000	48.602
40000	0.06	2200	72.544
40000	0.06	2400	98.305
40000	0.06	2600	125.83
40000	0.06	2800	154.57
40000	0.06	3000	183.51
40000	0.06	3200	212.34
40000	0.06	3400	241.5
40000	0.07	1800	26.846
40000	0.07	2000	49.806
40000	0.07	2200	74.674
40000	0.07	2400	102.18
40000	0.07	2600	130.06
40000	0.07	2800	159.22
40000	0.07	3000	188.68
40000	0.07	3200	218.16
40000	0.07	3400	248.08
40000	0.08	1800	27.91
40000	0.08	2000	52.056
40000	0.08	2200	78.2
40000	0.08	2400	105.61
40000	0.08	2600	134.16
40000	0.08	2800	163.33
40000	0.08	3000	193.25
40000	0.08	3200	223.65
40000	0.08	3400	254.23
40000	0.09	1800	29.654
40000	0.09	2000	54.973
40000	0.09	2200	81.323
40000	0.09	2400	108.97
40000	0.09	2600	137.8
40000	0.09	2800	167.66
40000	0.09	3000	197.99
40000	0.09	3200	228.93
40000	0.09	3400	259.82
40000	0.1	1800	32.375
40000	0.1	2000	57.863
40000	0.1	2200	84.415
40000	0.1	2400	112.29
40000	0.1	2600	141.39
40000	0.1	2800	171.56
40000	0.1	3000	202.31
40000	0.1	3200	233.72
40000	0.1	3400	265.16
45000	-0.05	1800	91.831
45000	-0.05	2000	115.48
45000	-0.05	2200	138.89
45000	-0.05	2400	161.57
45000	-0.05	2600	182.99
45000	-0.05	2800	202.65
45000	-0.05	3000	220.16
45000	-0.05	3200	235.27
45000	-0.05	3400	247.88
45000	-0.04	1800	93.173
45000	-0.04	2000	117.53
45000	-0.04	2200	142.08
45000	-0.04	2400	166.44
45000	-0.04	2600	190.15
45000	-0.04	2800	212.76
45000	-0.04	3000	233.85
45000	-0.04	3200	253.05
45000	-0.04	3400	270.1
45000	-0.03	1800	94.507
45000	-0.03	2000	119.5
45000	-0.03	2200	145.03
45000	-0.03	2400	81.009
45000	-0.03	2600	102.09
45000	-0.03	2800	122.76
45000	-0.03	3000	142.67
45000	-0.03	3200	161.49
45000	-0.03	3400	178.92
45000	-0.02	1800	19.076
45000	-0.02	2000	40.149
45000	-0.02	2200	61.888
45000	-0.02	2400	84.113
45000	-0.02	2600	106.59
45000	-0.02	2800	129.06
45000	-0.02	3000	151.2
45000	-0.02	3200	172.69
45000	-0.02	3400	193.2
45000	-0.01	1800	20.143
45000	-0.01	2000	41.624
45000	-0.01	2200	63.949
45000	-0.01	2400	86.986
45000	-0.01	2600	110.55
45000	-0.01	2800	134.4
45000	-0.01	3000	158.19
45000	-0.01	3200	181.61
45000	-0.01	3400	204.38
45000	0	1800	21.212
45000	0	2000	43.033
45000	0	2200	65.807
45000	0	2400	89.41
45000	0	2600	113.68
45000	0	2800	138.41
45000	0	3000	163.37
45000	0	3200	188.25
45000	0	3400	212.76
45000	0.01	1800	22.241
45000	0.01	2000	44.296
45000	0.01	2200	67.373
45000	0.01	2400	91.391
45000	0.01	2600	116.21
45000	0.01	2800	141.66
45000	0.01	3000	167.53
45000	0.01	3200	193.57
45000	0.01	3400	219.48
45000	0.02	1800	23.21
45000	0.02	2000	45.463
45000	0.02	2200	68.8
45000	0.02	2400	93.157
45000	0.02	2600	118.42
45000	0.02	2800	144.45
45000	0.02	3000	171.05
45000	0.02	3200	199.37
45000	0.02	3400	227.84
45000	0.03	1800	24.161
45000	0.03	2000	46.589
45000	0.03	2200	70.147
45000	0.03	2400	94.784
45000	0.03	2600	120.42
45000	0.03	2800	148.58
45000	0.03	3000	177.54
45000	0.03	3200	206.68
45000	0.03	3400	236.15
45000	0.04	1800	25.114
45000	0.04	2000	47.7
45000	0.04	2200	71.456
45000	0.04	2400	97.477
45000	0.04	2600	125.04
45000	0.04	2800	153.65
45000	0.04	3000	183.16
45000	0.04	3200	213.38
45000	0.04	3400	243.66
45000	0.05	1800	26.078
45000	0.05	2000	48.812
45000	0.05	2200	74.537
45000	0.05	2400	101.2
45000	0.05	2600	129.44
45000	0.05	2800	158.45
45000	0.05	3000	188.43
45000	0.05	3200	219.21
45000	0.05	3400	250.18
45000	0.06	1800	27.06
45000	0.06	2000	51.972
45000	0.06	2200	77.904
45000	0.06	2400	105.16
45000	0.06	2600	133.35
45000	0.06	2800	162.7
45000	0.06	3000	193.09
45000	0.06	3200	224.34
45000	0.06	3400	255.9
45000	0.07	1800	29.994
45000	0.07	2000	54.752
45000	0.07	2200	81.199
45000	0.07	2400	108.68
45000	0.07	2600	137.13
45000	0.07	2800	166.8
45000	0.07	3000	197.54
45000	0.07	3200	229.25
45000	0.07	3400	261.41
45000	0.08	1800	32.577
45000	0.08	2000	57.81
45000	0.08	2200	84.129
45000	0.08	2400	111.82
45000	0.08	2600	140.84
45000	0.08	2800	170.78
45000	0.08	3000	201.91
45000	0.08	3200	234.04
45000	0.08	3400	266.66
45000	0.09	1800	35.14
45000	0.09	2000	60.532
45000	0.09	2200	87.036
45000	0.09	2400	114.93
45000	0.09	2600	144.17
45000	0.09	2800	174.43
45000	0.09	3000	205.86
45000	0.09	3200	238.36
45000	0.09	3400	271.38
45000	0.1	1800	37.689
45000	0.1	2000	63.243
45000	0.1	2200	89.93
45000	0.1	2400	118.02
45000	0.1	2600	147.52
45000	0.1	2800	178.04
45000	0.1	3000	209.78
45000	0.1	3200	242.28
45000	0.1	3400	276.01
50000	-0.05	1800	94.503
50000	-0.05	2000	119.35
50000	-0.05	2200	144.7
50000	-0.05	2400	170.24
50000	-0.05	2600	195.6
50000	-0.05	2800	220.38
50000	-0.05	3000	244.17
50000	-0.05	3200	266.56
50000	-0.05	3400	287.21
50000	-0.04	1800	95.586
50000	-0.04	2000	120.9
50000	-0.04	2200	146.98
50000	-0.04	2400	83.343
50000	-0.04	2600	105.42
50000	-0.04	2800	127.47
50000	-0.04	3000	149.16
50000	-0.04	3200	170.2
50000	-0.04	3400	190.3
50000	-0.03	1800	19.812
50000	-0.03	2000	41.066
50000	-0.03	2200	63.112
50000	-0.03	2400	85.834
50000	-0.03	2600	109.07
50000	-0.03	2800	132.63
50000	-0.03	3000	156.25
50000	-0.03	3200	179.69
50000	-0.03	3400	202.64
50000	-0.02	1800	20.75
50000	-0.02	2000	42.34
50000	-0.02	2200	64.875
50000	-0.02	2400	88.272
50000	-0.02	2600	112.42
50000	-0.02	2800	137.19
50000	-0.02	3000	162.3
50000	-0.02	3200	187.52
50000	-0.02	3400	212.54
50000	-0.01	1800	21.707
50000	-0.01	2000	43.589
50000	-0.01	2200	66.519
50000	-0.01	2400	90.41
50000	-0.01	2600	115.18
50000	-0.01	2800	140.67
50000	-0.01	3000	166.74
50000	-0.01	3200	193.15
50000	-0.01	3400	219.7
50000	0	1800	22.645
50000	0	2000	44.737
50000	0	2200	67.918
50000	0	2400	92.15
50000	0	2600	117.36
50000	0	2800	143.44
50000	0	3000	170.25
50000	0	3200	198.06
50000	0	3400	227.17
50000	0.01	1800	23.533
50000	0.01	2000	45.794
50000	0.01	2200	69.196
50000	0.01	2400	93.711
50000	0.01	2600	119.28
50000	0.01	2800	147.48
50000	0.01	3000	176.22
50000	0.01	3200	205.75
50000	0.01	3400	235.87
50000	0.02	1800	24.413
50000	0.02	2000	46.829
50000	0.02	2200	70.421
50000	0.02	2400	96.679
50000	0.02	2600	124.17
50000	0.02	2800	152.81
50000	0.02	3000	182.13
50000	0.02	3200	212.72
50000	0.02	3400	243.66
50000	0.03	1800	25.298
50000	0.03	2000	48.876
50000	0.03	2200	74.095
50000	0.03	2400	100.97
50000	0.03	2600	128.78
50000	0.03	2800	157.81
50000	0.03	3000	187.6
50000	0.03	3200	218.74
50000	0.03	3400	250.34
50000	0.04	1800	27.487
50000	0.04	2000	52.211
50000	0.04	2200	77.648
50000	0.04	2400	104.75
50000	0.04	2600	132.85
50000	0.04	2800	162.2
50000	0.04	3000	192.74
50000	0.04	3200	223.98
50000	0.04	3400	256.13
50000	0.05	1800	30.576
50000	0.05	2000	55.154
50000	0.05	2200	81.101
50000	0.05	2400	108.11
50000	0.05	2600	136.77
50000	0.05	2800	166.42
50000	0.05	3000	196.96
50000	0.05	3200	228.94
50000	0.05	3400	261.65
50000	0.06	1800	33.306
50000	0.06	2000	58.05
50000	0.06	2200	84.18
50000	0.06	2400	111.7
50000	0.06	2600	140.29
50000	0.06	2800	170.21
50000	0.06	3000	201.42
50000	0.06	3200	233.51
50000	0.06	3400	266.65
50000	0.07	1800	35.719
50000	0.07	2000	60.904
50000	0.07	2200	87.212
50000	0.07	2400	114.64
50000	0.07	2600	143.74
50000	0.07	2800	173.95
50000	0.07	3000	205.16
50000	0.07	3200	237.88
50000	0.07	3400	271.4
50000	0.08	1800	38.388
50000	0.08	2000	63.456
50000	0.08	2200	89.937
50000	0.08	2400	117.84
