36500	0	2700	14.1	284.63
36500	0	2750	14.2	288.72
36500	0	2800	14.2	292.72
36500	0	2850	14.4	296.64
36500	0	2900	14.9	300.55
36500	0	2950	14.9	304.43
36500	0.1	2700	13.8	285.63
36500	0.1	2750	14.1	289.74
36500	0.1	2800	14.1	293.78
36500	0.1	2850	14.3	297.74
36500	0.1	2900	14.4	301.68
36500	0.1	2950	14.9	305.54
36500	0.2	2700	13.7	286.63
36500	0.2	2750	13.9	290.75
36500	0.2	2800	14	294.84
36500	0.2	2850	14.1	298.84
36500	0.2	2900	14.4	302.82
36500	0.2	2950	14.5	306.66
36500	0.3	2700	13.6	287.62
36500	0.3	2750	13.8	291.79
36500	0.3	2800	13.8	295.87
36500	0.3	2850	14	299.93
36500	0.3	2900	14.2	303.94
36500	0.3	2950	14.4	307.85
36500	0.4	2700	13.5	288.61
36500	0.4	2750	13.8	292.8
36500	0.4	2800	13.7	296.93
36500	0.4	2850	13.9	301.04
36500	0.4	2900	14.1	305.06
36500	0.4	2950	14.2	309.02
36500	0.5	2700	13.3	289.62
36500	0.5	2750	13.6	293.83
36500	0.5	2800	13.7	298
36500	0.5	2850	13.8	302.15
36500	0.5	2900	13.9	306.19
36500	0.5	2950	14.1	310.19
36500	0.6	2700	13.1	290.63
36500	0.6	2750	13.3	294.85
36500	0.6	2800	13.6	299.04
36500	0.6	2850	13.8	303.22
36500	0.6	2900	13.8	307.34
36500	0.6	2950	13.9	311.38
36500	0.7	2700	13	291.65
36500	0.7	2750	13.1	295.94
36500	0.7	2800	13.2	300.14
36500	0.7	2850	13.6	304.33
36500	0.7	2900	13.7	308.44
36500	0.7	2950	13.8	312.58
36500	0.8	2700	13	292.68
36500	0.8	2750	13.1	297.01
36500	0.8	2800	13.1	301.25
36500	0.8	2850	13.2	305.43
36500	0.8	2900	13.6	309.61
36500	0.8	2950	13.7	313.72
36500	0.9	2700	13	293.62
36500	0.9	2750	13	298.05
36500	0.9	2800	13	302.36
36500	0.9	2850	13.2	306.59
36500	0.9	2900	13.2	310.79
36500	0.9	2950	13.6	314.91
36500	1	2700	13.2	294.25
36500	1	2750	13.1	298.94
36500	1	2800	13.1	303.38
36500	1	2850	13.1	307.69
36500	1	2900	13.2	311.9
36500	1	2950	13.3	315.97
36500	1.1	2700	13.4	294.51
36500	1.1	2750	13.3	299.51
36500	1.1	2800	13.3	304.01
36500	1.1	2850	13.2	308.56
36500	1.1	2900	13.2	312.82
36500	1.1	2950	13.2	316.96
36500	1.2	2700	13.6	294.38
36500	1.2	2750	13.5	299.54
36500	1.2	2800	13.4	304.49
36500	1.2	2850	13.4	309.04
36500	1.2	2900	13.3	313.57
36500	1.2	2950	13.3	317.88
36500	1.3	2700	13.7	294.36
36500	1.3	2750	13.6	299.63
36500	1.3	2800	13.6	304.43
36500	1.3	2850	13.5	309.49
36500	1.3	2900	13.4	314.26
36500	1.3	2950	13.4	318.65
36500	1.4	2700	13.8	294.2
36500	1.4	2750	13.8	299.23
36500	1.4	2800	13.7	304.53
36500	1.4	2850	13.6	309.71
36500	1.4	2900	13.6	314.39
36500	1.4	2950	13.5	319.26
36500	1.5	2700	14	293.34
36500	1.5	2750	13.9	299.05
36500	1.5	2800	13.8	304.54
36500	1.5	2850	13.7	309.81
36500	1.5	2900	13.7	314.65
36500	1.5	2950	13.6	319.7
36500	1.6	2700	14.1	292.83
36500	1.6	2750	14	298.7
36500	1.6	2800	13.9	304.38
36500	1.6	2850	13.8	309.87
36500	1.6	2900	13.8	314.81
36500	1.6	2950	13.7	319.94
36500	1.7	2700	14.2	292.31
36500	1.7	2750	14.1	298.21
36500	1.7	2800	14	304.11
36500	1.7	2850	13.9	309.77
36500	1.7	2900	13.9	314.84
36500	1.7	2950	13.8	320.2
36500	1.8	2700	14.4	291.08
36500	1.8	2750	14.3	297.24
36500	1.8	2800	14.2	303.22
36500	1.8	2850	14.1	309.01
36500	1.8	2900	14	314.75
36500	1.8	2950	13.9	320.23
36500	1.9	2700	14.5	290.29
36500	1.9	2750	14.4	296.6
36500	1.9	2800	14.3	302.73
36500	1.9	2850	14.2	308.68
36500	1.9	2900	14.1	314.51
36500	1.9	2950	14	320.16
36500	2	2700	14.6	289.4
36500	2	2750	14.5	295.85
36500	2	2800	14.4	302.15
36500	2	2850	14.3	308.27
36500	2	2900	14.2	314.25
36500	2	2950	14.1	320.02
36500	2.1	2700	14.7	288.57
36500	2.1	2750	14.6	295.06
36500	2.1	2800	14.5	301.45
36500	2.1	2850	14.4	307.77
36500	2.1	2900	14.3	313.85
36500	2.1	2950	14.2	319.8
36500	2.2	2700	14.9	286.89
36500	2.2	2750	14.7	294.25
36500	2.2	2800	14.6	300.7
36500	2.2	2850	14.5	307.11
36500	2.2	2900	14.4	313.37
36500	2.2	2950	14.3	319.39
36500	2.3	2700	15	285.78
36500	2.3	2750	14.8	293.3
36500	2.3	2800	14.7	299.94
36500	2.3	2850	14.6	306.39
36500	2.3	2900	14.4	313.23
36500	2.3	2950	14.3	319.35
36500	2.4	2700	10	-1.004
36500	2.4	2750	14.9	292.27
36500	2.4	2800	14.8	299.02
36500	2.4	2850	14.6	306.16
36500	2.4	2900	14.5	312.47
36500	2.4	2950	14.4	318.75
36500	2.5	2700	10	-1.004
36500	2.5	2750	15	291.15
36500	2.5	2800	14.9	297.96
36500	2.5	2850	14.7	305.26
36500	2.5	2900	14.6	311.73
36500	2.5	2950	14.4	318.56
36500	2.6	2700	10	-1.004
36500	2.6	2750	10	-1.004
36500	2.6	2800	14.9	297.51
36500	2.6	2850	14.8	304.27
36500	2.6	2900	14.6	311.51
36500	2.6	2950	14.5	317.84
36500	2.7	2700	10	-1.004
36500	2.7	2750	10	-1.004
36500	2.7	2800	15	296.34
36500	2.7	2850	14.8	303.84
36500	2.7	2900	14.7	310.58
36500	2.7	2950	14.5	317.69
36500	2.8	2700	10	-1.004
36500	2.8	2750	10	-1.004
36500	2.8	2800	10	-1.004
36500	2.8	2850	14.9	302.76
