42500	-6	2000	20	194.16
42500	-6	2200	21	208.56
42500	-6	2400	22	222.46
42500	-6	2600	23	235.29
42500	-6	2800	24	247.1
42500	-6	3000	26	257.76
42500	-6	3200	27	266.92
42500	-5	2000	19	204.09
42500	-5	2200	20	219.13
42500	-5	2400	20	234.06
42500	-5	2600	22	248.51
42500	-5	2800	23	262.15
42500	-5	3000	24	274.6
42500	-5	3200	26	285.57
42500	-4	2000	18	212.78
42500	-4	2200	18	229.43
42500	-4	2400	19	245.89
42500	-4	2600	20	261.62
42500	-4	2800	21	276.63
42500	-4	3000	23	290.74
42500	-4	3200	24	303.66
42500	-3	2000	14	261.87
42500	-3	2200	17	239.7
42500	-3	2400	18	257.02
42500	-3	2600	19	273.84
42500	-3	2800	20	290.36
42500	-3	3000	21	306.12
42500	-3	3200	22	320.84
42500	-2	2000	14	222.54
42500	-2	2200	15	246.21
42500	-2	2400	16	266.36
42500	-2	2600	17	285.07
42500	-2	2800	18	303.04
42500	-2	3000	13	388.19
42500	-2	3200	20	336.98
42500	-1	2000	10	76.71
42500	-1	2200	10	89.41
42500	-1	2400	9	2.95
42500	-1	2600	9	8.54
42500	-1	2800	35	218.15
42500	-1	3000	24	305.62
42500	-1	3200	21	345.53
42500	0	2000	0	-1
42500	0	2200	0	-1
42500	0	2400	0	-1
42500	0	2600	0	-1
42500	0	2800	0	-1
42500	0	3000	32	261.81
42500	0	3200	27	318
42500	1	2000	0	-1
42500	1	2200	0	-1
42500	1	2400	0	-1
42500	1	2600	0	-1
42500	1	2800	0	-1
42500	1	3000	0	-1
42500	1	3200	30	301.09
42500	2	2000	0	-1
42500	2	2200	0	-1
42500	2	2400	0	-1
42500	2	2600	0	-1
42500	2	2800	0	-1
42500	2	3000	0	-1
42500	2	3200	33	285.52
42500	3	2000	0	-1
42500	3	2200	0	-1
42500	3	2400	0	-1
42500	3	2600	0	-1
42500	3	2800	0	-1
42500	3	3000	0	-1
42500	3	3200	33	282.22
42500	4	2000	0	-1
42500	4	2200	0	-1
42500	4	2400	0	-1
42500	4	2600	0	-1
42500	4	2800	0	-1
42500	4	3000	0	-1
42500	4	3200	33	278.64
42500	5	2000	0	-1
42500	5	2200	0	-1
42500	5	2400	0	-1
42500	5	2600	0	-1
42500	5	2800	0	-1
42500	5	3000	0	-1
42500	5	3200	31	280.73
42500	6	2000	0	-1
42500	6	2200	0	-1
42500	6	2400	0	-1
42500	6	2600	0	-1
42500	6	2800	0	-1
42500	6	3000	0	-1
42500	6	3200	29	281.85
42500	7	2000	0	-1
42500	7	2200	0	-1
42500	7	2400	0	-1
42500	7	2600	0	-1
42500	7	2800	0	-1
42500	7	3000	33	230.99
42500	7	3200	26	284.58
42500	8	2000	0	-1
42500	8	2200	0	-1
42500	8	2400	0	-1
42500	8	2600	0	-1
42500	8	2800	0	-1
42500	8	3000	29	235.65
42500	8	3200	23	286.11
42500	9	2000	0	-1
42500	9	2200	0	-1
42500	9	2400	0	-1
42500	9	2600	0	-1
42500	9	2800	35	185.06
42500	9	3000	25	239.05
42500	9	3200	19	288.65
42500	10	2000	0	-1
42500	10	2200	0	-1
42500	10	2400	0	-1
42500	10	2600	0	-1
42500	10	2800	29	191.64
42500	10	3000	21	241.26
42500	10	3200	16	287.93
45000	-6	2000	0	-1
45000	-6	2200	21	220.02
45000	-6	2400	22	234.87
45000	-6	2600	23	248.55
45000	-6	2800	25	261.86
45000	-6	3000	27	273.92
45000	-6	3200	28	284.83
45000	-5	2000	0	-1
45000	-5	2200	20	230.58
45000	-5	2400	21	246.53
45000	-5	2600	22	262.14
45000	-5	2800	23	277.07
45000	-5	3000	25	291.23
45000	-5	3200	26	304.24
45000	-4	2000	0	-1
45000	-4	2200	18	240.13
45000	-4	2400	19	257.71
45000	-4	2600	20	274.91
45000	-4	2800	21	291.45
45000	-4	3000	23	307.65
45000	-4	3200	24	322.54
45000	-3	2000	0	-1
45000	-3	2200	16	246.47
45000	-3	2400	16	259.5
45000	-3	2600	18	286.09
45000	-3	2800	20	304.7
45000	-3	3000	21	322.41
45000	-3	3200	22	339.5
45000	-2	2000	0	-1
45000	-2	2200	12	164.52
45000	-2	2400	12	171.84
45000	-2	2600	11	106.35
45000	-2	2800	11	109.97
45000	-2	3000	11	111.52
45000	-2	3200	11	111.12
45000	-1	2000	0	-1
45000	-1	2200	0	-1
45000	-1	2400	0	-1
45000	-1	2600	0	-1
45000	-1	2800	0	-1
45000	-1	3000	0	-1
45000	-1	3200	0	-1
45000	0	2000	0	-1
45000	0	2200	0	-1
45000	0	2400	0	-1
45000	0	2600	0	-1
45000	0	2800	0	-1
45000	0	3000	0	-1
45000	0	3200	0	-1
45000	1	2000	0	-1
45000	1	2200	0	-1
45000	1	2400	0	-1
45000	1	2600	0	-1
45000	1	2800	0	-1
45000	1	3000	0	-1
45000	1	3200	0	-1
45000	2	2000	0	-1
45000	2	2200	0	-1
45000	2	2400	0	-1
45000	2	2600	0	-1
45000	2	2800	0	-1
45000	2	3000	0	-1
45000	2	3200	0	-1
45000	3	2000	0	-1
45000	3	2200	0	-1
45000	3	2400	0	-1
45000	3	2600	0	-1
45000	3	2800	0	-1
45000	3	3000	0	-1
45000	3	3200	0	-1
45000	4	2000	0	-1
45000	4	2200	0	-1
45000	4	2400	0	-1
45000	4	2600	0	-1
45000	4	2800	0	-1
45000	4	3000	0	-1
45000	4	3200	0	-1
45000	5	2000	0	-1
45000	5	2200	0	-1
45000	5	2400	0	-1
45000	5	2600	0	-1
45000	5	2800	0	-1
45000	5	3000	0	-1
45000	5	3200	0	-1
45000	6	2000	0	-1
45000	6	2200	0	-1
45000	6	2400	0	-1
45000	6	2600	0	-1
45000	6	2800	0	-1
45000	6	3000	0	-1
45000	6	3200	0	-1
45000	7	2000	0	-1
45000	7	2200	0	-1
45000	7	2400	0	-1
45000	7	2600	0	-1
45000	7	2800	0	-1
45000	7	3000	0	-1
45000	7	3200	0	-1
45000	8	2000	0	-1
45000	8	2200	0	-1
45000	8	2400	0	-1
45000	8	2600	0	-1
45000	8	2800	0	-1
45000	8	3000	0	-1
45000	8	3200	0	-1
45000	9	2000	0	-1
45000	9	2200	0	-1
45000	9	2400	0	-1
45000	9	2600	0	-1
45000	9	2800	0	-1
45000	9	3000	0	-1
45000	9	3200	33	259.1
45000	10	2000	0	-1
45000	10	2200	0	-1
45000	10	2400	0	-1
45000	10	2600	0	-1
45000	10	2800	0	-1
45000	10	3000	0	-1
45000	10	3200	26	264.83
47500	-6	2000	0	-1
47500	-6	2200	0	-1
47500	-6	2400	0	-1
47500	-6	2600	24	262.54
47500	-6	2800	25	277.43
47500	-6	3000	27	291.36
47500	-6	3200	29	304.17
47500	-5	2000	0	-1
47500	-5	2200	0	-1
47500	-5	2400	0	-1
47500	-5	2600	22	275.72
47500	-5	2800	23	292.37
47500	-5	3000	25	308.3
47500	-5	3200	26	323.58
47500	-4	2000	0	-1
47500	-4	2200	0	-1
47500	-4	2400	0	-1
47500	-4	2600	19	285.6
47500	-4	2800	20	303.91
47500	-4	3000	22	323.85
47500	-4	3200	24	341.25
47500	-3	2000	0	-1
47500	-3	2200	0	-1
47500	-3	2400	0	-1
47500	-3	2600	14	218.3
47500	-3	2800	14	218.78
47500	-3	3000	14	216.98
47500	-3	3200	15	240.09
47500	-2	2000	0	-1
47500	-2	2200	0	-1
47500	-2	2400	34	303.88
47500	-2	2600	11	79.34
47500	-2	2800	0	-1
47500	-2	3000	0	-1
47500	-2	3200	0	-1
47500	-1	2000	0	-1
47500	-1	2200	0	-1
47500	-1	2400	0	-1
47500	-1	2600	0	-1
47500	-1	2800	0	-1
47500	-1	3000	0	-1
47500	-1	3200	0	-1
47500	0	2000	0	-1
47500	0	2200	0	-1
47500	0	2400	0	-1
47500	0	2600	0	-1
47500	0	2800	0	-1
47500	0	3000	0	-1
47500	0	3200	0	-1
47500	1	2000	0	-1
47500	1	2200	0	-1
47500	1	2400	0	-1
47500	1	2600	0	-1
47500	1	2800	0	-1
47500	1	3000	0	-1
47500	1	3200	0	-1
47500	2	2000	0	-1
47500	2	2200	0	-1
47500	2	2400	0	-1
47500	2	2600	0	-1
47500	2	2800	0	-1
47500	2	3000	0	-1
47500	2	3200	0	-1
47500	3	2000	0	-1
47500	3	2200	0	-1
47500	3	2400	0	-1
47500	3	2600	0	-1
47500	3	2800	0	-1
47500	3	3000	0	-1
47500	3	3200	0	-1
47500	4	2000	0	-1
47500	4	2200	0	-1
47500	4	2400	0	-1
47500	4	2600	0	-1
47500	4	2800	0	-1
47500	4	3000	0	-1
47500	4	3200	0	-1
47500	5	2000	0	-1
47500	5	2200	0	-1
47500	5	2400	0	-1
47500	5	2600	0	-1
47500	5	2800	0	-1
47500	5	3000	0	-1
47500	5	3200	0	-1
47500	6	2000	0	-1
47500	6	2200	0	-1
47500	6	2400	0	-1
47500	6	2600	0	-1
47500	6	2800	0	-1
47500	6	3000	0	-1
47500	6	3200	0	-1
47500	7	2000	0	-1
47500	7	2200	0	-1
47500	7	2400	0	-1
47500	7	2600	0	-1
47500	7	2800	0	-1
47500	7	3000	0	-1
47500	7	3200	0	-1
47500	8	2000	0	-1
47500	8	2200	0	-1
47500	8	2400	0	-1
47500	8	2600	0	-1
47500	8	2800	0	-1
47500	8	3000	0	-1
47500	8	3200	0	-1
47500	9	2000	0	-1
47500	9	2200	0	-1
47500	9	2400	0	-1
47500	9	2600	0	-1
47500	9	2800	0	-1
47500	9	3000	0	-1
47500	9	3200	0	-1
47500	10	2000	0	-1
47500	10	2200	0	-1
47500	10	2400	0	-1
47500	10	2600	0	-1
47500	10	2800	0	-1
47500	10	3000	0	-1
47500	10	3200	0	-1
50000	-6	2000	0	-1
50000	-6	2200	0	-1
50000	-6	2400	0	-1
50000	-6	2600	0	-1
50000	-6	2800	0	-1
50000	-6	3000	26	308.71
50000	-6	3200	28	323.89
50000	-5	2000	0	-1
50000	-5	2200	0	-1
50000	-5	2400	0	-1
50000	-5	2600	0	-1
50000	-5	2800	0	-1
50000	-5	3000	23	323.37
50000	-5	3200	26	342.39
50000	-4	2000	0	-1
50000	-4	2200	0	-1
50000	-4	2400	0	-1
50000	-4	2600	0	-1
50000	-4	2800	0	-1
50000	-4	3000	17	281.05
50000	-4	3200	18	305.98
50000	-3	2000	0	-1
50000	-3	2200	0	-1
50000	-3	2400	0	-1
50000	-3	2600	0	-1
50000	-3	2800	0	-1
50000	-3	3000	13	150.35
50000	-3	3200	13	143.52
50000	-2	2000	0	-1
50000	-2	2200	0	-1
50000	-2	2400	0	-1
50000	-2	2600	0	-1
50000	-2	2800	0	-1
50000	-2	3000	0	-1
50000	-2	3200	0	-1
50000	-1	2000	0	-1
50000	-1	2200	0	-1
50000	-1	2400	0	-1
50000	-1	2600	0	-1
50000	-1	2800	0	-1
50000	-1	3000	0	-1
50000	-1	3200	0	-1
50000	0	2000	0	-1
50000	0	2200	0	-1
50000	0	2400	0	-1
50000	0	2600	0	-1
50000	0	2800	0	-1
50000	0	3000	0	-1
50000	0	3200	0	-1
50000	1	2000	0	-1
50000	1	2200	0	-1
50000	1	2400	0	-1
50000	1	2600	0	-1
50000	1	2800	0	-1
50000	1	3000	0	-1
50000	1	3200	0	-1
50000	2	2000	0	-1
50000	2	2200	0	-1
50000	2	2400	0	-1
50000	2	2600	0	-1
50000	2	2800	0	-1
50000	2	3000	0	-1
50000	2	3200	0	-1
50000	3	2000	0	-1
50000	3	2200	0	-1
50000	3	2400	0	-1
50000	3	2600	0	-1
50000	3	2800	0	-1
50000	3	3000	0	-1
50000	3	3200	0	-1
50000	4	2000	0	-1
50000	4	2200	0	-1
50000	4	2400	0	-1
50000	4	2600	0	-1
50000	4	2800	0	-1
50000	4	3000	0	-1
50000	4	3200	0	-1
50000	5	2000	0	-1
50000	5	2200	0	-1
50000	5	2400	0	-1
50000	5	2600	0	-1
50000	5	2800	0	-1
50000	5	3000	0	-1
50000	5	3200	0	-1
50000	6	2000	0	-1
50000	6	2200	0	-1
50000	6	2400	0	-1
50000	6	2600	0	-1
