35100	2.5	2700	13	291.91
35100	2.5	2725	13	294.58
35100	2.5	2750	13	297.19
35100	2.5	2775	13	299.81
35100	2.5	2800	13	302.41
35100	2.5	2825	13	304.99
35100	2.5	2850	13	307.49
35100	2.5	2875	13	310.01
35100	2.5	2900	13	312.55
35100	2.55	2700	13	291.82
35100	2.55	2725	13	294.52
35100	2.55	2750	13	297.16
35100	2.55	2775	13	299.81
35100	2.55	2800	13	302.42
35100	2.55	2825	13	304.98
35100	2.55	2850	13	307.55
35100	2.55	2875	13	310.1
35100	2.55	2900	13	312.62
35100	2.6	2700	13	291.74
35100	2.6	2725	13	294.42
35100	2.6	2750	13	297.11
35100	2.6	2775	13	299.74
35100	2.6	2800	13	302.36
35100	2.6	2825	13	304.99
35100	2.6	2850	13	307.55
35100	2.6	2875	13	310.12
35100	2.6	2900	13	312.71
35100	2.65	2700	14	285.14
35100	2.65	2725	13	294.33
35100	2.65	2750	13	297.01
35100	2.65	2775	13	299.7
35100	2.65	2800	13	302.35
35100	2.65	2825	13	304.95
35100	2.65	2850	13	307.58
35100	2.65	2875	13	310.17
35100	2.65	2900	13	312.75
35100	2.7	2700	14	284.96
35100	2.7	2725	13	294.25
35100	2.7	2750	13	296.94
35100	2.7	2775	13	299.66
35100	2.7	2800	13	302.32
35100	2.7	2825	13	304.93
35100	2.7	2850	13	307.59
35100	2.7	2875	13	310.2
35100	2.7	2900	13	312.79
35100	2.75	2700	14	284.76
35100	2.75	2725	14	287.63
35100	2.75	2750	13	296.86
35100	2.75	2775	13	299.55
35100	2.75	2800	13	302.22
35100	2.75	2825	13	304.91
35100	2.75	2850	13	307.54
35100	2.75	2875	13	310.18
35100	2.75	2900	13	312.79
35100	2.8	2700	14	284.56
35100	2.8	2725	14	287.45
35100	2.8	2750	13	296.78
35100	2.8	2775	13	299.46
35100	2.8	2800	13	302.17
35100	2.8	2825	13	304.87
35100	2.8	2850	13	307.53
35100	2.8	2875	13	310.19
35100	2.8	2900	13	312.81
35100	2.85	2700	14	284.35
35100	2.85	2725	14	287.26
35100	2.85	2750	14	290.18
35100	2.85	2775	13	299.37
35100	2.85	2800	13	302.09
35100	2.85	2825	13	304.79
35100	2.85	2850	13	307.5
35100	2.85	2875	13	310.19
35100	2.85	2900	13	312.82
35100	2.9	2700	14	284.13
35100	2.9	2725	14	287.06
35100	2.9	2750	14	290
35100	2.9	2775	13	299.27
35100	2.9	2800	13	302.01
35100	2.9	2825	13	304.73
35100	2.9	2850	13	307.46
35100	2.9	2875	13	310.12
35100	2.9	2900	13	312.77
35100	2.95	2700	14	283.95
35100	2.95	2725	14	286.9
35100	2.95	2750	14	289.81
35100	2.95	2775	14	292.71
35100	2.95	2800	13	301.91
35100	2.95	2825	13	304.65
35100	2.95	2850	13	307.37
35100	2.95	2875	13	310.08
35100	2.95	2900	13	312.75
35100	3	2700	14	283.75
35100	3	2725	14	286.69
35100	3	2750	14	289.6
35100	3	2775	14	292.53
35100	3	2800	13	301.81
35100	3	2825	13	304.57
35100	3	2850	13	307.31
35100	3	2875	13	310.03
35100	3	2900	13	312.73
35150	2.5	2700	13	292.14
35150	2.5	2725	13	294.8
35150	2.5	2750	13	297.45
35150	2.5	2775	13	300.08
35150	2.5	2800	13	302.69
35150	2.5	2825	13	305.23
35150	2.5	2850	13	307.79
35150	2.5	2875	13	310.3
35150	2.5	2900	13	312.76
35150	2.55	2700	14	285.74
35150	2.55	2725	13	294.75
35150	2.55	2750	13	297.39
35150	2.55	2775	13	300.04
35150	2.55	2800	13	302.66
35150	2.55	2825	13	305.27
35150	2.55	2850	13	307.8
35150	2.55	2875	13	310.35
35150	2.55	2900	13	312.91
35150	2.6	2700	14	285.54
35150	2.6	2725	14	288.39
35150	2.6	2750	13	297.34
35150	2.6	2775	13	300.02
35150	2.6	2800	13	302.65
35150	2.6	2825	13	305.24
35150	2.6	2850	13	307.85
35150	2.6	2875	13	310.42
35150	2.6	2900	13	312.97
35150	2.65	2700	14	285.37
35150	2.65	2725	14	288.24
35150	2.65	2750	13	297.29
35150	2.65	2775	13	299.94
35150	2.65	2800	13	302.59
35150	2.65	2825	13	305.25
35150	2.65	2850	13	307.83
35150	2.65	2875	13	310.43
35150	2.65	2900	13	313.05
35150	2.7	2700	14	285.18
35150	2.7	2725	14	288.08
35150	2.7	2750	14	290.95
35150	2.7	2775	13	299.91
35150	2.7	2800	13	302.56
35150	2.7	2825	13	305.19
35150	2.7	2850	13	307.85
35150	2.7	2875	13	310.47
35150	2.7	2900	13	313.07
35150	2.75	2700	14	284.98
35150	2.75	2725	14	287.9
35150	2.75	2750	14	290.8
35150	2.75	2775	13	299.8
35150	2.75	2800	13	302.47
35150	2.75	2825	13	305.17
35150	2.75	2850	13	307.81
35150	2.75	2875	13	310.45
35150	2.75	2900	13	313.06
35150	2.8	2700	14	284.79
35150	2.8	2725	14	287.69
35150	2.8	2750	14	290.6
35150	2.8	2775	14	293.51
35150	2.8	2800	13	302.42
35150	2.8	2825	13	305.09
35150	2.8	2850	13	307.8
35150	2.8	2875	13	310.47
35150	2.8	2900	13	313.08
35150	2.85	2700	14	284.58
35150	2.85	2725	14	287.49
35150	2.85	2750	14	290.43
35150	2.85	2775	14	293.31
35150	2.85	2800	13	302.35
35150	2.85	2825	13	305.05
35150	2.85	2850	13	307.77
35150	2.85	2875	13	310.42
35150	2.85	2900	13	313.06
35150	2.9	2700	14	284.37
35150	2.9	2725	14	287.3
35150	2.9	2750	14	290.25
35150	2.9	2775	14	293.14
35150	2.9	2800	14	296.05
35150	2.9	2825	13	305
35150	2.9	2850	13	307.69
35150	2.9	2875	13	310.4
35150	2.9	2900	13	313.05
35150	2.95	2700	14	284.14
35150	2.95	2725	14	287.1
35150	2.95	2750	14	290.05
35150	2.95	2775	14	292.97
35150	2.95	2800	14	295.9
35150	2.95	2825	13	304.92
35150	2.95	2850	13	307.65
35150	2.95	2875	13	310.37
35150	2.95	2900	13	313.03
35150	3	2700	14	283.97
35150	3	2725	14	286.9
35150	3	2750	14	289.85
35150	3	2775	14	292.78
35150	3	2800	14	295.69
35150	3	2825	14	298.63
35150	3	2850	13	307.59
35150	3	2875	13	310.28
35150	3	2900	13	312.98
35200	2.5	2700	14	286.14
35200	2.5	2725	14	288.95
35200	2.5	2750	13	297.72
35200	2.5	2775	13	300.32
35200	2.5	2800	13	302.93
35200	2.5	2825	13	305.51
35200	2.5	2850	13	308.07
35200	2.5	2875	13	310.55
35200	2.5	2900	13	313.07
35200	2.55	2700	14	285.96
35200	2.55	2725	14	288.81
35200	2.55	2750	13	297.66
35200	2.55	2775	13	300.31
35200	2.55	2800	13	302.94
35200	2.55	2825	13	305.51
35200	2.55	2850	13	308.09
35200	2.55	2875	13	310.65
35200	2.55	2900	13	313.15
35200	2.6	2700	14	285.8
35200	2.6	2725	14	288.67
35200	2.6	2750	14	291.51
35200	2.6	2775	13	300.26
35200	2.6	2800	13	302.9
35200	2.6	2825	13	305.53
35200	2.6	2850	13	308.1
35200	2.6	2875	13	310.68
35200	2.6	2900	13	313.23
35200	2.65	2700	14	285.63
35200	2.65	2725	14	288.47
35200	2.65	2750	14	291.32
35200	2.65	2775	13	300.24
35200	2.65	2800	13	302.88
35200	2.65	2825	13	305.5
35200	2.65	2850	13	308.09
35200	2.65	2875	13	310.69
35200	2.65	2900	13	313.32
35200	2.7	2700	14	285.41
35200	2.7	2725	14	288.31
35200	2.7	2750	14	291.19
35200	2.7	2775	14	294.05
35200	2.7	2800	13	302.81
35200	2.7	2825	13	305.45
35200	2.7	2850	13	308.1
35200	2.7	2875	13	310.74
35200	2.7	2900	13	313.33
35200	2.75	2700	14	285.22
35200	2.75	2725	14	288.14
35200	2.75	2750	14	291.04
35200	2.75	2775	14	293.91
35200	2.75	2800	13	302.77
35200	2.75	2825	13	305.43
35200	2.75	2850	13	308.07
35200	2.75	2875	13	310.72
35200	2.75	2900	13	313.33
35200	2.8	2700	14	285.02
35200	2.8	2725	14	287.96
35200	2.8	2750	14	290.84
35200	2.8	2775	14	293.76
35200	2.8	2800	14	296.6
35200	2.8	2825	13	305.36
35200	2.8	2850	13	308.07
35200	2.8	2875	13	310.74
35200	2.8	2900	13	313.36
35200	2.85	2700	14	284.82
35200	2.85	2725	14	287.73
35200	2.85	2750	14	290.67
35200	2.85	2775	14	293.56
35200	2.85	2800	14	296.46
35200	2.85	2825	13	305.32
35200	2.85	2850	13	308
35200	2.85	2875	13	310.7
35200	2.85	2900	13	313.34
35200	2.9	2700	14	284.6
35200	2.9	2725	14	287.53
35200	2.9	2750	14	290.49
35200	2.9	2775	14	293.38
35200	2.9	2800	14	296.27
35200	2.9	2825	14	299.17
35200	2.9	2850	13	307.97
35200	2.9	2875	13	310.69
35200	2.9	2900	13	313.34
35200	2.95	2700	14	284.37
35200	2.95	2725	14	287.33
35200	2.95	2750	14	290.3
35200	2.95	2775	14	293.21
35200	2.95	2800	14	296.11
35200	2.95	2825	14	299.03
35200	2.95	2850	13	307.93
35200	2.95	2875	13	310.6
35200	2.95	2900	13	313.29
35200	3	2700	14	284.18
35200	3	2725	14	287.12
35200	3	2750	14	290.09
35200	3	2775	14	293.03
35200	3	2800	14	295.94
35200	3	2825	14	298.89
35200	3	2850	14	301.81
35200	3	2875	13	310.55
35200	3	2900	13	313.26
35250	2.5	2700	14	286.35
35250	2.5	2725	14	289.21
35250	2.5	2750	14	292.01
35250	2.5	2775	13	300.58
35250	2.5	2800	13	303.19
35250	2.5	2825	13	305.78
35250	2.5	2850	13	308.27
35250	2.5	2875	13	310.81
35250	2.5	2900	13	313.37
35250	2.55	2700	14	286.22
35250	2.55	2725	14	289.03
35250	2.55	2750	14	291.9
35250	2.55	2775	14	294.7
35250	2.55	2800	13	303.18
35250	2.55	2825	13	305.79
35250	2.55	2850	13	308.33
35250	2.55	2875	13	310.88
35250	2.55	2900	13	313.42
35250	2.6	2700	14	286.02
35250	2.6	2725	14	288.89
35250	2.6	2750	14	291.74
35250	2.6	2775	14	294.56
35250	2.6	2800	14	297.38
35250	2.6	2825	13	305.78
35250	2.6	2850	13	308.35
35250	2.6	2875	13	310.93
35250	2.6	2900	13	313.53
35250	2.65	2700	14	285.85
35250	2.65	2725	14	288.74
35250	2.65	2750	14	291.61
35250	2.65	2775	14	294.45
35250	2.65	2800	14	297.29
35250	2.65	2825	13	305.74
35250	2.65	2850	13	308.39
